dec,bin,gray,contiguity,score
37733,1001001101100101,1101101011010111,False,1.0
37734,1001001101100110,1101101011010101,False,1.0
37735,1001001101100111,1101101011010100,False,1.0
37736,1001001101101000,1101101011011100,False,1.0
37737,1001001101101001,1101101011011101,False,1.0
37738,1001001101101010,1101101011011111,False,1.0
37739,1001001101101011,1101101011011110,False,1.0
37740,1001001101101100,1101101011011010,False,1.0
37741,1001001101101101,1101101011011011,False,1.0
37742,1001001101101110,1101101011011001,False,1.0
37743,1001001101101111,1101101011011000,False,1.0
37744,1001001101110000,1101101011001000,False,1.0
37745,1001001101110001,1101101011001001,False,1.0
37746,1001001101110010,1101101011001011,False,1.0
37747,1001001101110011,1101101011001010,False,1.0
37748,1001001101110100,1101101011001110,False,1.0
37749,1001001101110101,1101101011001111,False,1.0
37750,1001001101110110,1101101011001101,False,1.0
37751,1001001101110111,1101101011001100,False,1.0
37752,1001001101111000,1101101011000100,False,1.0
37753,1001001101111001,1101101011000101,False,1.0
37754,1001001101111010,1101101011000111,False,1.0
37755,1001001101111011,1101101011000110,False,1.0
37756,1001001101111100,1101101011000010,False,1.0
37757,1001001101111101,1101101011000011,False,1.0
37758,1001001101111110,1101101011000001,False,1.0
37759,1001001101111111,1101101011000000,False,1.0
37760,1001001110000000,1101101001000000,False,1.0
37761,1001001110000001,1101101001000001,False,1.0
37762,1001001110000010,1101101001000011,False,1.0
37763,1001001110000011,1101101001000010,False,1.0
37764,1001001110000100,1101101001000110,False,1.0
37765,1001001110000101,1101101001000111,False,1.0
37766,1001001110000110,1101101001000101,False,1.0
37767,1001001110000111,1101101001000100,False,1.0
37768,1001001110001000,1101101001001100,False,1.0
37769,1001001110001001,1101101001001101,False,1.0
37770,1001001110001010,1101101001001111,False,1.0
37771,1001001110001011,1101101001001110,False,1.0
37772,1001001110001100,1101101001001010,False,1.0
37773,1001001110001101,1101101001001011,False,1.0
37774,1001001110001110,1101101001001001,False,1.0
37775,1001001110001111,1101101001001000,False,1.0
37776,1001001110010000,1101101001011000,False,1.0
37777,1001001110010001,1101101001011001,False,1.0
37778,1001001110010010,1101101001011011,False,1.0
37779,1001001110010011,1101101001011010,False,1.0
37780,1001001110010100,1101101001011110,False,1.0
37781,1001001110010101,1101101001011111,False,1.0
37782,1001001110010110,1101101001011101,False,1.0
37783,1001001110010111,1101101001011100,False,1.0
37784,1001001110011000,1101101001010100,False,1.0
37785,1001001110011001,1101101001010101,False,1.0
37786,1001001110011010,1101101001010111,False,1.0
37787,1001001110011011,1101101001010110,False,1.0
37788,1001001110011100,1101101001010010,False,1.0
37789,1001001110011101,1101101001010011,False,1.0
37790,1001001110011110,1101101001010001,False,1.0
37791,1001001110011111,1101101001010000,False,1.0
37792,1001001110100000,1101101001110000,False,1.0
37793,1001001110100001,1101101001110001,False,1.0
37794,1001001110100010,1101101001110011,False,1.0
37795,1001001110100011,1101101001110010,False,1.0
37796,1001001110100100,1101101001110110,False,1.0
37797,1001001110100101,1101101001110111,False,1.0
37798,1001001110100110,1101101001110101,False,1.0
37799,1001001110100111,1101101001110100,False,1.0
37800,1001001110101000,1101101001111100,False,1.0
37801,1001001110101001,1101101001111101,False,1.0
37802,1001001110101010,1101101001111111,False,1.0
37803,1001001110101011,1101101001111110,False,1.0
37804,1001001110101100,1101101001111010,False,1.0
37805,1001001110101101,1101101001111011,False,1.0
37806,1001001110101110,1101101001111001,False,1.0
37807,1001001110101111,1101101001111000,False,1.0
37808,1001001110110000,1101101001101000,False,1.0
37809,1001001110110001,1101101001101001,False,1.0
37810,1001001110110010,1101101001101011,False,1.0
37811,1001001110110011,1101101001101010,False,1.0
37812,1001001110110100,1101101001101110,False,1.0
37813,1001001110110101,1101101001101111,False,1.0
37814,1001001110110110,1101101001101101,False,1.0
37815,1001001110110111,1101101001101100,False,1.0
37816,1001001110111000,1101101001100100,False,1.0
37817,1001001110111001,1101101001100101,False,1.0
37818,1001001110111010,1101101001100111,False,1.0
37819,1001001110111011,1101101001100110,False,1.0
37820,1001001110111100,1101101001100010,False,1.0
37821,1001001110111101,1101101001100011,False,1.0
37822,1001001110111110,1101101001100001,False,1.0
37823,1001001110111111,1101101001100000,False,1.0
37824,1001001111000000,1101101000100000,False,1.0
37825,1001001111000001,1101101000100001,False,1.0
37826,1001001111000010,1101101000100011,False,1.0
37827,1001001111000011,1101101000100010,False,1.0
37828,1001001111000100,1101101000100110,False,1.0
37829,1001001111000101,1101101000100111,False,1.0
37830,1001001111000110,1101101000100101,False,1.0
37831,1001001111000111,1101101000100100,False,1.0
37832,1001001111001000,1101101000101100,False,1.0
37833,1001001111001001,1101101000101101,False,1.0
37834,1001001111001010,1101101000101111,False,1.0
37835,1001001111001011,1101101000101110,False,1.0
37836,1001001111001100,1101101000101010,False,1.0
37837,1001001111001101,1101101000101011,False,1.0
37838,1001001111001110,1101101000101001,False,1.0
37839,1001001111001111,1101101000101000,False,1.0
37840,1001001111010000,1101101000111000,False,1.0
37841,1001001111010001,1101101000111001,False,1.0
37842,1001001111010010,1101101000111011,False,1.0
37843,1001001111010011,1101101000111010,False,1.0
37844,1001001111010100,1101101000111110,False,1.0
37845,1001001111010101,1101101000111111,False,1.0
37846,1001001111010110,1101101000111101,False,1.0
37847,1001001111010111,1101101000111100,False,1.0
37848,1001001111011000,1101101000110100,False,1.0
37849,1001001111011001,1101101000110101,False,1.0
37850,1001001111011010,1101101000110111,False,1.0
37851,1001001111011011,1101101000110110,False,1.0
37852,1001001111011100,1101101000110010,False,1.0
37853,1001001111011101,1101101000110011,False,1.0
37854,1001001111011110,1101101000110001,False,1.0
37855,1001001111011111,1101101000110000,False,1.0
37856,1001001111100000,1101101000010000,False,1.0
37857,1001001111100001,1101101000010001,False,1.0
37858,1001001111100010,1101101000010011,False,1.0
37859,1001001111100011,1101101000010010,False,1.0
37860,1001001111100100,1101101000010110,False,1.0
37861,1001001111100101,1101101000010111,False,1.0
37862,1001001111100110,1101101000010101,False,1.0
37863,1001001111100111,1101101000010100,False,1.0
37864,1001001111101000,1101101000011100,False,1.0
37865,1001001111101001,1101101000011101,False,1.0
37866,1001001111101010,1101101000011111,False,1.0
37867,1001001111101011,1101101000011110,False,1.0
37868,1001001111101100,1101101000011010,False,1.0
37869,1001001111101101,1101101000011011,False,1.0
37870,1001001111101110,1101101000011001,False,1.0
37871,1001001111101111,1101101000011000,False,1.0
37872,1001001111110000,1101101000001000,False,1.0
37873,1001001111110001,1101101000001001,False,1.0
37874,1001001111110010,1101101000001011,False,1.0
37875,1001001111110011,1101101000001010,False,1.0
37876,1001001111110100,1101101000001110,False,1.0
37877,1001001111110101,1101101000001111,False,1.0
37878,1001001111110110,1101101000001101,False,1.0
37879,1001001111110111,1101101000001100,False,1.0
37880,1001001111111000,1101101000000100,False,1.0
37881,1001001111111001,1101101000000101,False,1.0
37882,1001001111111010,1101101000000111,False,1.0
37883,1001001111111011,1101101000000110,False,1.0
37884,1001001111111100,1101101000000010,False,1.0
37885,1001001111111101,1101101000000011,False,1.0
37886,1001001111111110,1101101000000001,False,1.0
37887,1001001111111111,1101101000000000,False,1.0
37888,1001010000000000,1101111000000000,False,1.0
37889,1001010000000001,1101111000000001,False,1.0
37890,1001010000000010,1101111000000011,False,1.0
37891,1001010000000011,1101111000000010,False,1.0
37892,1001010000000100,1101111000000110,False,1.0
37893,1001010000000101,1101111000000111,False,1.0
37894,1001010000000110,1101111000000101,False,1.0
37895,1001010000000111,1101111000000100,False,1.0
37896,1001010000001000,1101111000001100,False,1.0
37897,1001010000001001,1101111000001101,False,1.0
37898,1001010000001010,1101111000001111,False,1.0
37899,1001010000001011,1101111000001110,False,1.0
37900,1001010000001100,1101111000001010,False,1.0
37901,1001010000001101,1101111000001011,False,1.0
37902,1001010000001110,1101111000001001,False,1.0
37903,1001010000001111,1101111000001000,False,1.0
37904,1001010000010000,1101111000011000,False,1.0
37905,1001010000010001,1101111000011001,False,1.0
37906,1001010000010010,1101111000011011,False,1.0
37907,1001010000010011,1101111000011010,False,1.0
37908,1001010000010100,1101111000011110,False,1.0
37909,1001010000010101,1101111000011111,False,1.0
37910,1001010000010110,1101111000011101,False,1.0
37911,1001010000010111,1101111000011100,False,1.0
37912,1001010000011000,1101111000010100,False,1.0
37913,1001010000011001,1101111000010101,False,1.0
37914,1001010000011010,1101111000010111,False,1.0
37915,1001010000011011,1101111000010110,False,1.0
37916,1001010000011100,1101111000010010,False,1.0
37917,1001010000011101,1101111000010011,False,1.0
37918,1001010000011110,1101111000010001,False,1.0
37919,1001010000011111,1101111000010000,False,1.0
37920,1001010000100000,1101111000110000,False,1.0
37921,1001010000100001,1101111000110001,False,1.0
37922,1001010000100010,1101111000110011,False,1.0
37923,1001010000100011,1101111000110010,False,1.0
37924,1001010000100100,1101111000110110,False,1.0
37925,1001010000100101,1101111000110111,False,1.0
37926,1001010000100110,1101111000110101,False,1.0
37927,1001010000100111,1101111000110100,False,1.0
37928,1001010000101000,1101111000111100,False,1.0
37929,1001010000101001,1101111000111101,False,1.0
37930,1001010000101010,1101111000111111,False,1.0
37931,1001010000101011,1101111000111110,False,1.0
37932,1001010000101100,1101111000111010,False,1.0
37933,1001010000101101,1101111000111011,False,1.0
37934,1001010000101110,1101111000111001,False,1.0
37935,1001010000101111,1101111000111000,False,1.0
37936,1001010000110000,1101111000101000,False,1.0
37937,1001010000110001,1101111000101001,False,1.0
37938,1001010000110010,1101111000101011,False,1.0
37939,1001010000110011,1101111000101010,False,1.0
37940,1001010000110100,1101111000101110,False,1.0
37941,1001010000110101,1101111000101111,False,1.0
37942,1001010000110110,1101111000101101,False,1.0
37943,1001010000110111,1101111000101100,False,1.0
37944,1001010000111000,1101111000100100,False,1.0
37945,1001010000111001,1101111000100101,False,1.0
37946,1001010000111010,1101111000100111,False,1.0
37947,1001010000111011,1101111000100110,False,1.0
37948,1001010000111100,1101111000100010,False,1.0
37949,1001010000111101,1101111000100011,False,1.0
37950,1001010000111110,1101111000100001,False,1.0
37951,1001010000111111,1101111000100000,False,1.0
37952,1001010001000000,1101111001100000,False,1.0
37953,1001010001000001,1101111001100001,False,1.0
37954,1001010001000010,1101111001100011,False,1.0
37955,1001010001000011,1101111001100010,False,1.0
37956,1001010001000100,1101111001100110,False,1.0
37957,1001010001000101,1101111001100111,False,1.0
37958,1001010001000110,1101111001100101,False,1.0
37959,1001010001000111,1101111001100100,False,1.0
37960,1001010001001000,1101111001101100,False,1.0
37961,1001010001001001,1101111001101101,False,1.0
37962,1001010001001010,1101111001101111,False,1.0
37963,1001010001001011,1101111001101110,False,1.0
37964,1001010001001100,1101111001101010,False,1.0
37965,1001010001001101,1101111001101011,False,1.0
37966,1001010001001110,1101111001101001,False,1.0
37967,1001010001001111,1101111001101000,False,1.0
37968,1001010001010000,1101111001111000,False,1.0
37969,1001010001010001,1101111001111001,False,1.0
37970,1001010001010010,1101111001111011,False,1.0
37971,1001010001010011,1101111001111010,False,1.0
37972,1001010001010100,1101111001111110,False,1.0
37973,1001010001010101,1101111001111111,False,1.0
37974,1001010001010110,1101111001111101,False,1.0
37975,1001010001010111,1101111001111100,False,1.0
37976,1001010001011000,1101111001110100,False,1.0
37977,1001010001011001,1101111001110101,False,1.0
37978,1001010001011010,1101111001110111,False,1.0
37979,1001010001011011,1101111001110110,False,1.0
37980,1001010001011100,1101111001110010,False,1.0
37981,1001010001011101,1101111001110011,False,1.0
37982,1001010001011110,1101111001110001,False,1.0
37983,1001010001011111,1101111001110000,False,1.0
37984,1001010001100000,1101111001010000,False,1.0
37985,1001010001100001,1101111001010001,False,1.0
37986,1001010001100010,1101111001010011,False,1.0
37987,1001010001100011,1101111001010010,False,1.0
37988,1001010001100100,1101111001010110,False,1.0
37989,1001010001100101,1101111001010111,False,1.0
37990,1001010001100110,1101111001010101,False,1.0
37991,1001010001100111,1101111001010100,False,1.0
37992,1001010001101000,1101111001011100,False,1.0
37993,1001010001101001,1101111001011101,False,1.0
37994,1001010001101010,1101111001011111,False,1.0
37995,1001010001101011,1101111001011110,False,1.0
37996,1001010001101100,1101111001011010,False,1.0
37997,1001010001101101,1101111001011011,False,1.0
37998,1001010001101110,1101111001011001,False,1.0
37999,1001010001101111,1101111001011000,False,1.0
38000,1001010001110000,1101111001001000,False,1.0
38001,1001010001110001,1101111001001001,False,1.0
38002,1001010001110010,1101111001001011,False,1.0
38003,1001010001110011,1101111001001010,False,1.0
38004,1001010001110100,1101111001001110,False,1.0
38005,1001010001110101,1101111001001111,False,1.0
38006,1001010001110110,1101111001001101,False,1.0
38007,1001010001110111,1101111001001100,False,1.0
38008,1001010001111000,1101111001000100,False,1.0
38009,1001010001111001,1101111001000101,False,1.0
38010,1001010001111010,1101111001000111,False,1.0
38011,1001010001111011,1101111001000110,False,1.0
38012,1001010001111100,1101111001000010,False,1.0
38013,1001010001111101,1101111001000011,False,1.0
38014,1001010001111110,1101111001000001,False,1.0
38015,1001010001111111,1101111001000000,False,1.0
38016,1001010010000000,1101111011000000,False,1.0
38017,1001010010000001,1101111011000001,False,1.0
38018,1001010010000010,1101111011000011,False,1.0
38019,1001010010000011,1101111011000010,False,1.0
38020,1001010010000100,1101111011000110,False,1.0
38021,1001010010000101,1101111011000111,False,1.0
38022,1001010010000110,1101111011000101,False,1.0
38023,1001010010000111,1101111011000100,False,1.0
38024,1001010010001000,1101111011001100,False,1.0
38025,1001010010001001,1101111011001101,False,1.0
38026,1001010010001010,1101111011001111,False,1.0
38027,1001010010001011,1101111011001110,False,1.0
38028,1001010010001100,1101111011001010,False,1.0
38029,1001010010001101,1101111011001011,False,1.0
38030,1001010010001110,1101111011001001,False,1.0
38031,1001010010001111,1101111011001000,False,1.0
38032,1001010010010000,1101111011011000,False,1.0
38033,1001010010010001,1101111011011001,False,1.0
38034,1001010010010010,1101111011011011,False,1.0
38035,1001010010010011,1101111011011010,False,1.0
38036,1001010010010100,1101111011011110,False,1.0
38037,1001010010010101,1101111011011111,False,1.0
38038,1001010010010110,1101111011011101,False,1.0
38039,1001010010010111,1101111011011100,False,1.0
38040,1001010010011000,1101111011010100,False,1.0
38041,1001010010011001,1101111011010101,False,1.0
